Land-River Segment,FIPS,County,Tributary Basin,Major Basin,Source Sector,"Total Sediment, 1985 (T)","Total Sediment, 2007 (T)","Total Sediment, 2009 (T)","Total Sediment, 2010 (T)","Total Sediment, 2011 (T)","Total Sediment, 2012 (T)","Total Sediment, 2013 (T)","Total Sediment, 2014 (T)","Total Sediment, 2015 (T)","Total Sediment, 2016 (T)","Total Sediment Target, 2017 (T)","Total Sediment Target, 2025 (T)"
A24023PU1_3850_4190,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Forest,425544.9063,372730.875,354619.1777,386363.1211,386300.2032,386253.5391,384347.9063,408188.1914,384493.6836,559322.8125,,
A24023PU1_3850_4190,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24023PU1_3850_4190,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24023PU1_3850_4190,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Stormwater,161287.5689,152432.9107,151491.5916,151679.8269,171499.1824,152664.8083,183648.3358,158702.8,152979.3269,153026.0476,,
A24023PU1_3850_4190,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Wastewater,17.00889969,4.371318817,0.611414611,0.663454175,0.122678697,0.150973901,0.788467526,0,0.182039306,0.474093705,,
A24023PU1_3940_3970,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Agriculture,429843.6382,428592.1234,417483.9464,430183.0786,381500.7676,395013.166,409034.103,312367.1674,275006.8011,286058.1626,,
A24023PU1_3940_3970,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Forest,326870.3711,288488.25,274476.4454,299148.6836,299181.6484,299106.0898,300109.9453,312943.7578,294714.3242,428674.2188,,
A24023PU1_3940_3970,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Stormwater,2200587.159,2171785.479,2182982.253,2171713.887,2182203.699,2172290.38,2162578.162,2162927.576,2162959.658,2162985.659,,
A24023PU1_3940_3970,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Wastewater,0,59.18534088,59.18534088,59.18534088,59.18534088,59.18534088,59.18534088,59.18534088,59.18534088,59.18534088,,
A24023PU1_4190_4300,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Agriculture,259638.8412,259502.4963,252844.037,260512.342,231220.2625,237294.229,246341.776,187585.6858,166087.5606,172740.3536,,
A24027XU2_4330_4480,24027,"HOWARD, MD",Patuxent,Patuxent River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24023PU1_4190_4300,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Forest,353585.6563,316963.8281,301790.1191,328915.1289,329076.1836,329046.6641,330253.8281,335865.1094,316230.957,459880.8125,,
A24023PU1_4190_4300,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24023PU1_4190_4300,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24023PU1_4190_4300,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Stormwater,125170.0507,77666.91211,77676.99157,77753.55939,79176.65362,78006.59039,77459.65643,76907.68524,75874.46063,75896.90399,,
A24023PU1_4190_4300,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Wastewater,0,0.119264401,0.119264401,0.119264401,0.119264401,0.119264401,0.119182698,0.119182698,0.119182698,0.119182698,,
A24023PU1_4300_4440,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Agriculture,282141.4273,289824.6486,283236.458,291510.6482,261057.3359,268931.1508,281449.3691,203215.7611,179652.7877,186310.6511,,
A24023PU1_4300_4440,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Forest,303023.1836,268624.3828,255698.8946,278730.0782,278722.5586,278695.5078,280049.7188,288678.4571,271834.3828,395357.8906,,
A24023PU1_4300_4440,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24023PU1_4300_4440,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24023PU1_4300_4440,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Stormwater,1095923.319,1034163.525,988581.7376,935391.4001,976049.0799,936065.7844,921820.6533,922222.4121,922256.6338,922282.0225,,
A24023PU1_4300_4440,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Wastewater,0,29.62229919,29.62229919,29.62229919,29.62229919,29.62229919,31.0821209,31.0821209,31.0821209,31.0821209,,
A24023PU2_4720_4750,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Agriculture,382066.7125,382877.224,373162.7229,384439.7634,341517.8119,353291.1073,366499.8745,277237.0542,244245.7479,253934.0798,,
A24023PU2_4720_4750,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Forest,133538.0723,110125.4082,104524.3965,113846.4063,113755.5371,113694.7813,112961.0234,131659.4297,124106.1602,180666.4922,,
A24023PU2_4720_4750,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24023PU2_4720_4750,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24023PU2_4720_4750,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Stormwater,510219.1748,510167.3218,507862.8405,498475.1524,505739.8068,498894.076,495195.0025,495459.9673,495480.6377,495495.7446,,
A24023PU2_4720_4750,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Wastewater,4069.462006,4052.173012,4052.167181,4052.038114,4051.525795,5265.462393,5262.773589,5262.633962,5262.945529,4138.501972,,
A24023PU2_4750_4450,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Agriculture,21823.85837,20688.7847,20036.73676,20689.41467,18029.52091,18839.6784,19133.51286,16087.85523,14069.24161,14706.6376,,
A24023PU2_4750_4450,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Forest,15158.94384,13496.71473,12849.45325,14003.66211,14010.70435,14003.95313,14005.87598,14465.76586,13621.09998,19811.13574,,
A24023PU2_4750_4450,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24023PU2_4750_4450,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24023PU2_4750_4450,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Stormwater,16625.69624,15673.44117,15641.80018,15641.45313,15751.67627,15655.56714,16783.33741,15612.79322,15667.55813,15616.43115,,
A24023PU2_4750_4450,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
A24023PU3_4450_4440,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Agriculture,232488.6125,229431.9718,223227.2749,230114.2587,203360.7789,210950.1177,217604.4044,169457.8598,148980.8954,155125.7533,,
A24023PU3_4450_4440,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Forest,200683.7149,177041.7578,168480.1797,183656.0567,183728.8262,183642.0372,183906.086,191718.7832,180550.417,262617.7031,,
A24023PU3_4450_4440,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24023PU3_4450_4440,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24023PU3_4450_4440,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Stormwater,683121.8003,657568.2899,653118.3234,636177.1792,636813.6431,636494.4614,633457.9165,633899.207,633938.8721,633967.7163,,
A24027XU2_4330_4480,24027,"HOWARD, MD",Patuxent,Patuxent River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24023PU3_4450_4440,24023,"GARRETT, MD",Upper Potomac,Potomac River Basin,Wastewater,13.05165005,136.5456009,131.2311821,191.2653885,106.0889893,80.78362084,80.8998108,94.68096161,57.24642849,68.43417168,,
A24025SL0_2721_2720,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Agriculture,15050916.32,9215573.024,8488670.637,7611610.374,7640093.896,7160025.136,6826451.366,5645671.601,5211890.538,4422771.743,,
A24025SL0_2721_2720,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Forest,1534947.703,1895253.797,1933569.231,1972367.023,2004959.25,2040452.781,2030310.969,2091173.191,2080556,2127442.301,,
A24025SL0_2721_2720,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24025SL0_2721_2720,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24025SL0_2721_2720,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Stormwater,2276630.945,1574968.547,1428963.664,1714123.985,1745848.203,1735625.469,1882977.188,1885405.063,1734586.594,1583714.016,,
A24025SL0_2721_2720,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Wastewater,141.0908966,169.7243958,3334.225868,141.9938965,82.19389343,79.88990021,53.88080978,28.50663948,0,0,,
A24025SL2_2750_2720,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Agriculture,227726.8927,139432.5445,128434.3703,115176.816,115592.6377,108338.2521,103218.6543,85223.72561,78547.00703,66420.29367,,
A24025SL2_2750_2720,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Forest,38429.41968,40795.23669,41294.02064,41704.52747,42273.98011,42880.74926,44859.41065,45044.39777,44754.67188,45723.61285,,
A24025SL2_2750_2720,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24025SL2_2750_2720,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24025SL2_2750_2720,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Stormwater,99796.97608,86944.49023,77046.74902,91797.292,95168.87304,93428.36915,60933.35937,63104.95898,61247.99219,61818.49023,,
A24025SL2_2750_2720,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,,
A24025SL2_2910_3060,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Agriculture,19824670.35,12137780.08,11178804.31,10034733.65,10060526.01,9435496.065,9002370.128,7434126.615,6864442.959,5829550.617,,
A24025SL2_2910_3060,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Forest,2108459.406,2597702.203,2650370.773,2703801.398,2748190.703,2797663.5,2798226.703,2886872.68,2868829,2933863.539,,
A24025SL2_2910_3060,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24025SL2_2910_3060,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24025SL2_2910_3060,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Stormwater,3154797.766,2054017.703,1847477.969,2264445.625,2357196,2301747.875,2311221.813,2309292.813,2293196.5,2023463.625,,
A24025SL2_2910_3060,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Wastewater,485.0627136,116.5916891,113.0695429,166.3593454,314.0472422,104.6616373,71.08896637,83.74104309,86.19328308,51.38636017,,
A24025SL2_3060_0001,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Agriculture,26539215.91,16248971,14965557.66,13431347.9,13469373.88,12630203.65,12049694.48,9954479.258,9192580.275,7808086.084,,
A24025SL2_3060_0001,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Forest,2812724.906,3229274.297,3283954.203,3339986.203,3391689.797,3448132.594,3393164.797,3503349.93,3481989,3563883.66,,
A24025SL2_3060_0001,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24025SL2_3060_0001,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24025SL2_3060_0001,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Stormwater,5522468,4776982.906,3979583.375,4821307.5,5098746.438,4956453,5416879,5051006,4641661,3988118.188,,
A24025SL2_3060_0001,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Wastewater,0,201.9073944,201.9073944,201.9073944,201.9073944,201.9073944,201.7691956,201.7691956,201.7691956,201.7691956,,
A24025SL9_2720_0001,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Agriculture,2143570.026,1312491.228,1208962.527,1084064.152,1088105.13,1019746.227,971910.6115,803255.6035,741003.6136,627812.8999,,
A24025SL9_2720_0001,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Forest,403552.7364,453888.0372,457721.2305,465958.7695,470907.9161,477482.9707,480800.0898,484925.129,480911.5938,489661.3384,,
A24025SL9_2720_0001,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24025SL9_2720_0001,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Stormwater,501733.1263,259207.4766,247535.6575,243787.6289,239333.4092,240624.7617,228035.4727,233274.2617,234349.3867,236804.9336,,
A24025SL9_2720_0001,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Wastewater,0,1497.354004,1497.354004,1497.354004,1497.354004,1497.354004,69.79997253,69.79997253,69.79997253,69.79997253,,
A24025SL9_2970_0000,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Agriculture,475533.0872,291151.9205,268155.4935,240663.6732,241335.2723,226307.696,214915.7616,176025.5422,161067.1958,133977.9761,,
A24025SL9_2970_0000,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Forest,154564.1963,130175.6733,130869.8211,129675.7491,131672.8926,132165.1578,148787.602,147579.4031,146255.4063,149522.7993,,
A24025SL9_2970_0000,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24025SL9_2970_0000,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24025SL9_2970_0000,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Stormwater,882617.3721,893016.6544,716326.6123,891056.1646,895729.7447,914843.1797,522280.3125,509795.3047,514348.5107,511673.1284,,
A24025SL9_2970_0000,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Wastewater,22506.31055,23416.15039,23416.33984,23418.43945,23418.43945,23418.43945,22500,22500,106647.7969,106596.6016,,
A24025SL9_2971_0000,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Agriculture,539620.0025,330392.5677,304298.5454,273065.1715,273856.0134,256791.7267,245080.4779,202687.6692,187343.5069,159468.9821,,
A24025SL9_2971_0000,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Forest,166670.7559,181714.1758,182251.2881,185164.46,186449.9707,188647.542,191197.4756,191878.3218,190014.9063,193045.4768,,
A24025SL9_2971_0000,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24025SL9_2971_0000,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Septic,0,0,0,0,0,0,0,0,0,0,,
A24025SL9_2971_0000,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Stormwater,153719.0561,41526.37214,39903.7777,39889.94758,39369.86563,39424.24952,28093.5741,25684.83619,24873.8689,25203.7002,,
A24025SL9_2971_0000,24025,"HARFORD, MD",Upper Western Shore,Susquehanna River Basin,Wastewater,0,228.6047974,228.6047974,228.6047974,228.6047974,228.6047974,9.098468781,9.098468781,9.098468781,9.098468781,,
A24025WU0_3160_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,40529.46229,24815.41675,22896.19809,20530.93678,20602.04433,19307.80457,18334.01699,15192.77665,14007.82291,11852.60378,,
A24025WU0_3160_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Forest,2191.061752,3387.897003,3673.269897,3775.036407,4067.109711,4226.836289,4850.819779,4543.568169,4566.815918,4786.686646,,
A24025WU0_3160_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24025WU0_3160_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24025WU0_3160_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,133444.6774,90691.54634,86518.54695,86473.79349,84971.16834,85329.06055,77844.63086,83387.08008,81095.19922,81954.39844,,
A24025WU0_3160_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,,
A24025WU0_3161_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,958972.5246,587114.7255,540680.4736,485676.8779,486550.8649,456552.1717,433107.2988,353194.3199,322142.1194,266138.1816,,
A24025WU0_3161_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Forest,190923.9161,176118.877,176890.9922,177648.3848,179622.6753,182249.2256,184781.2471,182477.6717,182180.7969,186937.6292,,
A24025WU0_3161_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24025WU0_3161_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24025WU0_3161_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,963146.2574,891907.4448,781389.9488,903944.6099,976407.813,925408.4371,786530.3746,793065.1559,697636.937,642586.3198,,
A24025WU0_3161_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,392446.6875,48732.72589,35741.89386,36393.83527,22378.52472,16916.84503,18750.33008,16187.03027,63161.23047,24352.21094,,
A24025WU0_3162_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,0,0,0,0,0,0,0,0,0,0,,
A24025WU0_3162_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Forest,25.00789082,24.0916996,23.86957967,24.11132276,24.11551475,24.27635073,24.35665774,23.51967391,23.26399994,23.51967391,,
A24025WU0_3162_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24025WU0_3162_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24025WU0_3162_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,0,0,0,0,0,0,0,0,0,0,,
A24025WU0_3162_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,,
A24025WU0_3250_0001,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,1005857.826,615855.4274,567225.766,508982.2793,510524.6753,478653.2385,455124.0665,373803.7312,342923.238,287006.2335,,
A24025WU0_3250_0001,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Forest,528353.2109,260837.6836,259875.5269,255133.8145,264992.1738,266902.3603,298508.4463,276746.2046,270463.6875,283440.998,,
A24025WU0_3250_0001,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24025WU0_3250_0001,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24025WU0_3250_0001,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,5807990.047,4419508.043,3776650.223,4150218.607,4251540.682,4232843.141,2992353.141,2912613.344,3100944.922,2923244.922,,
A24025WU0_3250_0001,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,9248.636719,9248.636719,9248.636719,9248.636719,9248.636719,170.9416962,170.9416962,170.9416962,170.9416962,,
A24029EU0_3724_0000,24029,"KENT, MD",Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24025WU0_3251_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,10848.66168,6642.267907,6128.174297,5498.6103,5513.852751,5169.508092,4915.833977,4071.518467,3759.120255,3189.751245,,
A24025WU0_3251_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Forest,35676.77759,23107.87769,23717.5315,22966.12488,23627.69251,23928.68366,23548.87604,20613.021,20005.24023,20830.99945,,
A24025WU0_3251_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24025WU0_3251_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24025WU0_3251_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,368711.4162,196628.6584,187449.2308,238487.8906,244148.7537,240528.0938,193607.0332,210804.9727,227015.625,207852.5703,,
A24025WU0_3251_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,9.144190788,9.144190788,9.144190788,9.144190788,9.144190788,9.144190788,9.144190788,9.144190788,9.144190788,,
A24025WU0_3252_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,370287.0677,226724.4121,209196.222,187515.8963,188219.4283,176375.0112,167785.4487,139084.8445,128396.4071,108948.5001,,
A24025WU0_3252_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Forest,41813.71118,43405.83667,44248.25964,44388.14087,45396.06506,46053.61779,50994.30518,51643.46424,51221.76953,52642.24542,,
A24025WU0_3252_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24025WU0_3252_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24025WU0_3252_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,254883.5176,195046.5723,165222.5684,205865.5996,211391.6758,211282.3633,127105.8565,129766.8408,136578.8848,130178.9199,,
A24025WU0_3252_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,214905.0938,186041.3473,165896.5505,266831.738,240285.0505,208966.9411,189983.0505,221947.9411,57251.68325,49307.86294,,
A24025WU0_3253_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,1279599.071,783460.617,721601.719,647474.7614,649424.3756,608903.2079,577871.3859,473020.5232,432420.791,358841.259,,
A24025WU0_3253_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Forest,371354.0566,341250.126,340839.2998,340419.8379,342675.8438,345837.3096,343806.9873,340373.9097,331629,340402.0342,,
A24025WU0_3253_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,,
A24025WU0_3253_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,,
A24025WU0_3253_0000,24025,"HARFORD, MD",Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,2813935.815,1965042.452,1583560.065,1894463.319,2069208.862,1993982.061,1659733.374,1650923.686,1845880.123,1501902.967,,
